sentence1,sentence2,label
"Šis virziens būtībā uzplauka līdz ar romantisma literatūru (tāpat kā romantismā, liela nozīme tajā ir individuālajam pārdzīvojumam un groteskai); tematiski gotiskās literatūras centrā ir šausmas (gan garīgas, gan fiziskas), noslēpumi, pārdabiskais, apsēsti nami (īpaši pilis), tumsa, nāve, iznīcība, līdzinieki, ārprāts (īpaši sieviešu tēlos), lāsti, dažādi rituāli u.tml.","XIX gs. beigās tika radīti vairāki darbi, kuros redzama spēcīga gotiskās literatūras ietekmē — Roberta Luisa Stīvensona ""Doktors Džekils un misters Haids"" (1886), Oskara Vailda ""Doriana Greja ģīmetne"" (1891), Henrija Džeimsa ""Skrūves pagrieziens"" (1898), Brema Stokera ""Drakula"" (1897).",1
"Pēc tam latviešu tautā sāka izplatīties jauna sabiedriskā kustība — Jaunā strāva —, savukārt jaunlatviešu darbība, sākoties Baltijas pārkrievošanai, pierima.","Barons vēl sastādīja „Latvju dainu izlasi” un pētīja tautas dziesmu metriku („Latvju dainu izlase skolai un Jaunatnei”, 1931).",1
"Mācību process norisinās 4 korpusos: Tautas ielā 11, Jelgavas ielā 30A, Strādnieku ielā 56 un 18.",Novembra ielā 85.,1
Apdzīvotā vieta veidojusies ap vēsturisko Striķu muižu (Gut Stricken). «Vietvārdu datubāze: Informācija par Striķiem».,Latvijas Ģeotelpiskās informācijas aģentūra.,1
Tā robežojas ar Akitas prefektūru un ar Ivates prefektūru dienvidos.,Pēc 2017. gada datiem prefektūrā dzīvo 1 278 581 iedzīvotāji.,1
Ar to bija paredzēts vākt datus par oglekļa dioksīda (CO2) koncentrāciju un izplatību Zemes atmosfērā.,Zaudētā pavadoņa vietā tika izgatavota tā kopija Orbiting Carbon Observatory 2 un orbītā palaista 2014. gadā.,1
Kopš 2024. gada Grabara spēlē Vācijas Bundeslīgas komandā VfL Wolfsburg.,Pārstāvējis izlasi 2022. gada FIFA Pasaules kausā.,1
Tas ir Latvijas rietumdaļas augstākais rajons ar posmotāko reljefu.,Rudovica.,1
Vulkāna konuss ir 371 m augsts un ir vienīgā no ledus brīvā vieta plašā apgabalā.,"Vulkānu 1902. gada 29. martā atklāja vācu ekspedīcija Ēriha fon Drigalska vadībā un nosauca to, tāpat kā ekspedīcijas kuģi, matemātiķa un ģeogrāfa Kārļa Gausa vārdā.",1
"Livonijas ordenis bija spiests atteikties no vairākām pierobežas zemēm (Kursas, Zemgales un Sēlijas dienvidu daļas) un samaksāt uzvarētājiem lielu kontribūciju. 1426. gada jūnija sākumā tika nosprausta jauna Livonijas ordeņa valsts un Lietuvas dižkunigaitijas robeža, kas 1921. gadā kalpoja par pamatu mūsdienu Latvijas—Lietuvas robežas izveidei.","St.Petersburg: Commissionäre der Kaiserlichen Akädemie der Wissenschaften, 1892.",1
Tas oficiāli par valsts karogu tika apstiprināts 1972. gada 17. janvārī.,"RGB sistēmā zaļās krāsas kods ir 010678, bet sarkanās krāsas kods — 244265.",1
"Upe sākas Žīguru pagastā un turpina savu tecējumu caur Vīksnas, Kupravas, Bērzkalnes, Balvu, Kubulu, Rugāju, Lazdukalna pagastiem un Balvu pilsētu, tek cauri Pokuļevas, Pērkonu un Balvu ezeriem.",Latvijas daba. 1. sējums.,1
"Seņūnija sastāv no 8 seņūnaitijām, tajā ir 41 ciems.",Jėzaus Širdies bažnyčia) Dubiču pilskalns (Dubičių piliakalnis) Kaņavēles pilskalns (Kaniavėlės piliakalnis) Linežeres ciems (Lynežeris) Rudņas baznīca (Rudnios Švč.,1
Hemicelulozes ir ūdenī grūti šķīstošas vai nešķīstošas vielas; tām nav reducējošu īpašību.,Augu fizioloģija.,1
"Mikrins bija raķešu un kosmiskās tehnikas uzņēmuma RKK Energija ģenerālkonstruktors, kā arī Krievijas pilotējamo kosmisko programmu ģenerālkonstruktors.","Vēlāk viņam pasliktinājās veselība, un viņš tika pārvests uz slimnīcu Maskavā. 5. maijā Jevgeņijs Mikrins mira. Космос академика Микрина Николай Кривошеин, Липецкая газета, 2013-06-03 Биография академика РАН Евгения Микрина TASS, 2020-05-05 Заразившийся коронавирусом генконструктор РКК «Энергия» умер в больнице lenta.ru, 2020-05-05 Евгений Анатольевич Микрин Arhivēts 2020. gada 27. maijā, Wayback Machine vietnē.",1
"Visus kādas konkrētas vietas iedzīvotājus var iedalīt divās lielās daļās: ekonomiski neaktīvie iedzīvotāji — cilvēki, kurus neieskaita darbaspēka resursos, un ekonomiski aktīvie iedzīvotāji jeb darbaspēks — darbaspējīgo iedzīvotāju daļa, kuri piedāvā savu darbaspēku preču un pakalpojumu ražošanai.","Pie ekonomiski aktīvajiem iedzīvotājiem var pieskaitīt nodarbinātos cilvēkus vecumā no 16 gadiem līdz pensijas vecumam, reizēm arī vecākus, un bezdarbniekus no 15 gadiem līdz pensijas vecumam, kuriem nav darba un kuri meklē darbu un ir reģistrējušies Latvijas Nodarbinātības valsts dienestā vai tā citu zemju analogos.",1
"Bagātākās un lielākās pilsētas bija izvietotas gar Vidusjūras piekrasti, kā arī upju ielejās, kur pati Vidusjūra bija svarīgākā šīs infrastruktūras sastāvdaļa.",Senās Romas pilsētas Romiešu pilsētas Kuziščins V.,1
"To 2003. gadā atklāja Havaju Universitātes zinātnieku komanda, kuru vadīja Skots Šepards (Scott S.",Pavadonis ir piederīgs Pāsifajas grupai.,1
"Kopš 2024. gada Čons Ujons spēlē Vācijas Bundeslīgas komandā Union Berlin, kas viņu īrē no VfB Stuttgart.","Pārstāvējis izlasi 2022. gada FIFA Pasaules kausā, kā arī 2023. gada Āzijas kausā.",1
"Komanda dibināta 1973. gadā, un Nacionālajā līgā spēlē kopš 2021. gada.","Iepriekš komanda ilgus gadus aizvadīja NLB un Šveices līgā. 1992., 2016. un 2021. gadā komanda izcīnīja Šveices otrās spēcīgākās līgas čempiones titulu. 2024.—2025. gada sezonā komandā spēlē latviešu uzbrucējs Emīls Veckaktiņš.",1
"Karjeras laikā kļuvis par trīskārtēju Stenlija kausa ieguvēju Čikāgas ""Blackhawks"" sastāvā.","Kanādas hokeja izlases rindās kļuvis par 2014. gada Olimpisko čempionu, spēlējis arī 2008. un 2012. gada Pasaules čempionātos.",1
Spāņi atkaroja Malagu no mauriem.,Krievi iekaroja Zelta Ordas pārvaldīto Kazaņu.,1
Spēlē arī Gruzijas izlasē.,"Viņš vairākas sezonas aizvadīja Skonto FC un FK Ventspils, kļūdams par astoņkārtēju Latvijas čempionu. * — spēlētās spēles un vārti Latvijas čempions (8) — 1999., 2000., 2001., 2002., 2003., 2004., 2007., 2008.",1
"Dati tiek saglabāti cikliskajā datubāzē (round-robin database), tādējādi sistēmas uzglabāšanas nospiedumi (data footprints) laika gaitā paliek nemainīgi.","RRDtool tiek sponsorēts sākot ar 1.2 versiju, un katrai jaunai versijai nāk līdzi saraksts ar sponsoriem.",1
"Tā ietver esperantistu organizācijas, pasākumus, literatūru, tiešsaistes un reālās dzīves tīklus.",Amri Vandels (1954) – izraēliešu astrofiziķis un esperanto kultūras aktīvists.,1
"Mūsdienās tur ir Balamargabas pilsēta, kurā ir atrodamas senās drupas.",Taču pilsēta cieta no kariem starp Gurīdiem un Hvarzamšahiem.,1
"Tas ir tipisks vieglā ložmetēja piemērs, ko var pārnest un apkalpot viena persona.","HK 11A1 vieglais ložmetējs ir viegls, bet rupjš ierocis, spējīgs dot arī lielāka apmēra ciešu uguni līdz maksimālajam efektivitātes tālumam, kas ir 1200 m, ar augstu precizitāti un uzticamību.",1
"Apdzīvotā vieta atrodas pagasta ziemeļdaļā, 2 km no Jaunās muižas, 4 km no pagasta centra Zīlāniem, 9 km no novada centra Jēkabpils un 149 km no Rīgas.",Skramānos atrodas Skramānu kapi. 1897. gadā ciemā bija 18 sētas ar 91 cilvēku.,1
"Lielākoties rakstīja fantāzijas un zinātniskās fantastikas stilā; romānus, noveles, esejas, īsos stāstus, grāmatas bērniem.","Vēlāk arī Francijā, kur satika savu nākamo vīru vēsturnieku Čārliju Le Gvinu.",1
Semināra ēkas no 1839. līdz 1841. gadam par saviem līdzekļiem cēla un līdz 1900. gadam uzturēja Kurzemes bruņniecība.,XV. sējums.,1
"Karjeras laikā aizvadījis 1022 spēles Nacionālajā hokeja līgā, četras reizes izcīnot Stenlija kausu.","Kanādas hokeja izlases rindās kļuvis par 2014. gada olimpisko čempionu, izcīnījis sudraba medaļu 2008. gada Pasaules čempionātā.",1
"To 2003. gadā atklāja zinātnieku komanda, kuru vadīja Brets Gledmens (Brett J.",Pavadonis ir piederīgs Anankes grupai.,1
Tas ģeostacionārajā orbītā palaists 2018. gada novembrī.,Pavadonis tika novietots ģeostacionārajā orbītā punktā 55° austrumu garuma.,1
Latvijas PSR 37. šaha čempionāts vīriešiem notika no 28. februārim līdz 18. martam 1980. gadā Rīgā.,Turnīrā debitēja nākamā lielmeistare Ingūna Erneste.,1
"Saskaņā ar līgumu, vācu soģi trīs reizes gadā ieradās Zemgalē, lai ievāktu nodokļus. 17. novembris — Edvards I Plantagenets kļuva par Anglijas karali.",Tika dibināta Albānijas Karaliste.,1
"Apmaināmība attiecināma uz visiem parametriem, kas nodrošina konkrētā izstrādājuma ekspluatāciju, tie var būt ģeometriskie, mehāniskie, elektriskie, optiskie, hidrauliskie, pneimatiskie un citi parametri un to kombinācijas.","Ģeometrisko parametru apmaināmības pamatjēdzieni urbums — jebkura detaļa, kurai ir cilindriskas iekšējas virsmas vai iekšējas virsmas ar paralēlām plaknēm, tā ir aptverošā detaļa, šādu virsmu apzīmējumiem tiek lietoti lielie latīņu burti vārpsta — jebkura detaļa, kurai ir ārēja virsma, tā ir aptveramā detaļa, šādu virsmu apzīmējumiem tiek lietoti mazie latīņu burti nominālizmērs (D urbumam, d vārpstai) — izmērs, attiecībā pret kuru uzrāda robežizmērus un no kura atskaita novirzes reālais izmērs (Dr vai dr) — izmērs, kuru nosaka, mērot ar pieļaujamo kļūdu robežizmēri — divi izmēri (lielākais Dmax vai dmax un mazākais Dmin vai dmin), starp kuriem jāatrodas reālajam izmēram vai ar kuriem reālais izmērs var būt vienāds novirze (E, e) — izmēra un nominālizmēra starpība reālā novirze (Er = Dr - D, er = dr - d) — reālā izmēra un nominālizmēra starpība robežnovirze — robežizmēra un nominālizmēra starpība: augšējā novirze (ES = Dmax - D, es = dmax - d) — lielākā robežizmēra un nominālizmēra starpība apakšējā novirze (EI = Dmin - D, ei = dmin - d) — mazākā robežizmēra un nominālizmēra starpība vidējā novirze (Em = 0,5 (ES+EI), em = 0,5 (es+ei)) — augšējās un apakšējās novirzes summas puse pielaide (vispārīgi T, urbumam TD = Dmax - Dmin = ES - EI, vārpstai Td = dmax - dmin = es - ei, sistēmai IT skaitļo pēc speciālas izteiksmes) — lielākā un mazākā robežizmēra vai augšējās un apakšējās novirzes starpība salāgojums — divas savstarpēji savienotas detaļas spēle (S = Dr - dr) — urbuma un vārpstas reālo izmēru pozitīva starpība, ja urbums lielāks par vārpstu uzspīlējums (N = -S = dr - Dr) — vārpstas un urbuma reālo izmēru absolūtā starpība līdz salikšanai, ja urbums mazāks nekā vārpsta sēža — detaļu savienojuma veids, kuru nosaka iegūtā spēle vai uzspīlējums: sēža ar spēli, sēža ar uzspīlējumu, pārejas sēža Līdzīgi kā ģeometriskajiem arī funkcionālajiem parametriem pastāv pieļaujamās robežvērtība, kuru starpība veido pielaidi.",1
"Kopš 2021. gada Adli spēlē Vācijas Bundeslīgas komandā Leverkūzenes ""Bayer"".",Pārstāvējis izlasi 2023. gada Āfrikas Nāciju kausā.,1
"Ir cieši saistīta ar heraldiku, diplomātiju un citām vēstures palīgdisciplīnām.",Latvijas Vēstures institūta žurnāls 3. gads Nr.3 (11) 403-440 lpp. un Nr.4 (12) 581-614 lpp.,1
"Vairākums augu un dzīvnieku, kā arī daļa mikroorganismu, spēj dzīvot tikai vidē ar pietiekamu skābekļa koncentrāciju.",Dabā robeža starp šīm grupām ir nosacīta.,1
"Šveice sastāv no 26 kantoniem, kuriem ir piešķirts pašnoteikšanās tiesības.","No Vestfālenes miera līguma parakstīšanas līdz 1848. gadam, kad tika izveidota Šveices federatīvā republika, kantoni bija suverēnas valstis ar savu robežkontroli, armiju un naudu.",1
"Kopā UNESCO sarakstā no Madagaskaras ir iekļautas 3 vietas (1 kultūras objekts un 2 dabas objekti), savukārt 9 vietas ir iekļautas oficiālajā kandidātu sarakstā.",UNESCO. «Rainforests of the Atsinanana».,1
"Viduslaikos galisiešu un portugāļu valodas bija viena valoda, kuru valodnieki sauc par galisiešu-portugāļu, viduslaiku galisiešu vai senportugāļu valodu un tajā runāja teritorijās, kuras pārvaldīja Galisijas Karaliste.","Galisijas Karaliskā Akadēmija Instituto da Lingua Galega Galisiešu valodas institūts Associaçom Galega da Língua - Portal Galego da Língua - Galisiešu-portugāļu reintegracionisti Biblioteca Virtual Galega Galisiešu virtuālā bibliotēka Xarmenta Fala Ceibe Arhivēts 2021. gada 14. februārī, Wayback Machine vietnē.",1
"Tas robežojas ar Kļetņas rajonu rietumos, Žukovkas rajonu ziemeļos, Brjanskas un Vigoņiču rajoniem austrumos, Počepas rajonu dienvidos.",Šodien Žirjatinas rajons ir vismazākais apgabalā pēc iedzīvotāju skaita.,1
"Kalnu 1841. gada janvārī atklāja Džeimsa Rosa ekspedīcija un nosauca par godu tā laika Britu Admiralitātes pirmajam lordam Gilbertam Eliotam-Marejam-Kininmondam, 2.","Virsotni pirmie iekaroja austrāliešu alpīnisti Gregs Mortimers, Linkolns Halls, Džonatans Česters, Lails Kloss, Kriss Hiltons un Glens Singlmens 1988. gada 18. februārī.",1
"Kopējais ielas garums ir 900 metri un tā sastāv no 4 braukšanas joslām (divas atsevišķas brauktuves, katrā pa 2 joslām).","Lielā Dammes muiža atradusies mūsdienu Slokas un Kleistu ielu krustojumā, un Mazā Dammes muiža atradusies mūsdienu Slokas un Dammes ielu rajonā.",1
Kolkas luterāņu baznīcas arhitekts.,Miris 1902. gadā Talsos.,1
Netālu no pilsētas atrodas Pohansko arheoloģijas piemineklis - ietekmīgs Lielmorāvijas valsts centrs.,Pilsētas apkaimē atrodas UNESCO Pasaules mantojuma sarakstā iekļautais Lednices-Valtices apvidus.,1
"Karjeras lielāko daļu aizvadījis dažādos Čehijas Ekstralīgas klubos, 2006. gadā Prāgas ""Sparta"" sastāvā izcīnot līgas čempiona titulu. 2011.—12. gada sezonā īslaicīgi spēlējis arī KHL klubā Rīgas ""Dinamo"".","Sezonas turpinājumā Šindels spēlēja SM līgas klubos Oulu ""Kärpät"" un Pori ""Ässät"".",1
"Ļaks jeb eļļas trauks kā proporcijās, tā siluetā var būt līdzīgs vārauniekam — ar spraigu izliekumu plecos un strauju augšas sarāvumu, kas noslēdzas ar šauru kakliņu un pavērtām maliņām.",Latgales keramika.,1
"Karjeras laikā aizvadījis 730 spēles Nacionālās hokeja līgas klubos Sanhosē ""Sharks"", Tampabejas ""Lightning"", Filadelfijas ""Flyers"" un Našvilas ""Predators"".","Kopā ar ""Flyers"" 2009.—10. gada sezonā Kārls sasniedza Stenlija kausa finālu, tajā gan piekāpjoties Čikāgas ""Blackhawks"". 2012. gada vasarā aizsargs noslēdza sešu gadu līgumu ar Tampabejas ""Lightning"". 2016. gada vidū ""Lightning"" izpirka Kārla līgumu, un hokejists noslēdza viena gada vienošanos ar Našvilas ""Predators"". 25. novembrī komanda līgumu ar hokejistu lauza, un Kārls paziņoja par karjeras beigšanu.",1
Kopš 2021. gada Munjanu ir Rumānijas kluba Oțelul Galați galvenais treneris.,Ar Oțelul Galați kļuvis par Liga I uzvarētāju.,1
Pēc Otrā pasaules kara vilcieni šeit nepieturēja. 2009. gadā sliedes demontētas.,Dzelzceļi Latvijā.,1
Dzimis 1891. gadā Pastendes pagasta „Brūžkalnos” Jāņa Tīfentāla un viņa sievas Minnas ģimenē.,Poētika.,1
"Izveidojas, satekot Topolondarjai un Koratogai Hisora grēdā pie Denovas.",Tek dienvidu virzienā.,1
"Šī ir hiperteksta iezīmēšanas valodas (HTML) piektā versija, iepriekšējā (ceturtā) versija tika standartizēta 1997. gadā.","Šī valoda ir mēģinājums definēt vienu iezīmēšanas valodu, kas var tikt rakstīta gan HTML, gan XHTML sintaksē.",1
Filmas režisors ir Andris Rozenbergs.,Bet kādudien viņu neuzaicina uz iknedēļas tējas dzeršanu...,1
"Province robežojas ar Rietumkāpu dienvidos, ar Austrumkāpu dienvidaustrumos, ar Frīsteitu austrumos, ar Ziemeļrietumu provinci ziemeļaustrumos, kā arī ar Namībiju un ar Botsvānu ziemeļos.",Tā ir vislielākā Dienvidāfrikas province pēc platības un vismazākā province pēc iedzīvotāju skaita.,1
"Pilsētā bāzējas futbola klubs Falkenbergs FF, kas spēle Allsvenskan līgā.","Falkenberg ceļojumu padomi no Wikivoyage (angliski) Mājaslapa Arhivēts 2021. gada 16. aprīlī, Wayback Machine vietnē.",1
Mūsdienās amats samērā rets.,Rīga.,1
"Rajons ir maz apbūvēts un zemi te izmanto ganībām, kā arī plašas teritorijas aizņem mežs.","Daudzi Stambulas iedzīvotāji nedēļas nogalēs brauc uz Čataldžu, lai dotos pārgājienā pa mežu vai piknikā.",1
"Galvenās lomas atveido Kristena Stjuarta, Maikls Angarano, Roberts Džons Burkē, Ēriks Laivlijs, Elizabete Pērkinsa, D.","Cīnoties ar skolu, draugiem un ģimeni, viņa pastāsta par savu pieredzi un to, kāpēc viņa izvēlējās nerunāt.",1
Pirms šī likuma pārvaldi regulēja 1561. gada Sigismunda Augusta privilēģija.,Latvijas vēsture 1500 — 1600.,1
"Tā ir sastopama ASV - Arizonas, Kalifornijas, Kolorādo, Ņūmeksikas un Vašingtonas štatos.",Zoological Science 25: 99–106 (2008).,1
Pēc karjeras beigām — treneris.,"Karjeras laikā spēlējis vienīgi Latvijas klubos, visvairāk Liepājā.",1
Ar lielu rūpību aprakstījis Baltijas provinces.,Halle 1788 Zuverlässige Beyträge zu der Regierungsgeschichte Königs Friedrich II von Preussen.,1
"Antonesku saglabāja valsts monarhistisko iekārtu, lai arī jaunajam karalim Mihajam I bija tikai ceremoniāla funkcija.","Taču valstij kļūstot eiropeiskākai, 1999. gadā skolu mācību grāmatās tiek iekļauta nodaļa par noziegumiem Transņistrijā. 2003. gadā Rumānijas prezidents Jons Iliesku izveido starptautisku ekspertu komisiju rumāņu Holokausta noziegumu pētīšanai.",1
"Tas tika palaists 2011. gada 1. februārī, bet kļūmes dēļ neiegāja pareizā orbītā un ir atzīts par nelietojamu.","Speciālisti secināja, ka visticamāk vainīga bija vadības sistēma.",1
"Uzbrukuma laikā kaujinieku pusē cietušo nebija, bet atceļā divus no viņiem arestēja.",F.,1
"Kurzemes, Zemgales un Sēlijas vēsturiskās zemes atradās Kurzemes un Zemgales hercogistes sastāvā.",Kurzemes un Zemgales hercogistes valdniece bija hercoga atraitne Anna I.,1
"Pašlaik (2018) Kempnijs pārstāv NHL komandu Vašingtonas ""Capitals"".",Čehijas hokeja izlases sastāvā ir spēlējis divos Pasaules čempionātos.,1
Administratīvi ietilpst Čukotkas autonomajā apvidū.,Ģeogrāfijas vārdnīca Pasaules zemes un tautas.,1
Parasti tiek izmantotas kvadrātiskas papīra loksnes.,"Tiklīdz vairs nenotiek tikai papīra locīšana, bet arī tā griešana, tad tas ir kirigami.",1
"Muižas pastāvēja līdz 1920. gada agrārajai reformai, kad tās tika likvidētas un bijušajiem īpašniekiem reizumis tika atstāti vienīgi muižu centri. 1925. gada 1. aprīlī no Ludzas apriņķa ziemeļu daļas pagastiem un no Krievijas pievienotajām teritorijām izveidoja Jaunlatgales apriņķi.",Balvu muižas kungu māja pirms pārbūves (20. gs. sākums) Viļakas muižas kungu māja (1918) Šķilbēnu muižas kungu māja (2007) Latviešu konversācijas vārdnīcas XIV. sējuma 28051-28097 slejas.,1
"L - personvārdi, kas atbilst latgaliešu personvārdu izrunai, gan latgaliešu rakstu valodai, gan mūsdienu latviešu literārajai valodai7. 1. ""Latviešu tradicionālo kalendārvārdu saraksts"" 2. ""Kulturas balss"" Satiriskais kalendars 1927.",Rīga. 1932.,1
To orbītā palaida 2024. gada 1. janvārī.,Ceturtajai pakāpei bija neatdalāma krava PSLV Orbital Experimental Module-3 (POEM-3) ar 10 eksperimentu iekārtām ISRO un IN-SPACe vajadzībām.,1
To izmanto virtuālajos privātajos tīklos (VPN).,"Pirms datu apmaiņas abi hosti vienojas par to, kuru algoritmu izmanto IP paketes šifrēšanai, piemēram, DES vai IDEA, un kura hash funkcija tiek izmantota, lai nodrošinātu datu integritāti, piemēram, MD5 vai SHA.",1
"To 2000. gadā atklāja Havaju Universitātes zinātnieku komanda, kuru vadīja Skots Šepards (Scott S.",Pavadonis ir piederīgs Karmes grupai.,1
"Bijis PSRS kosmonautu grupā, bet nav lidojis kosmosā. 1962. gadā Ivanjans absolvēja Erevānas Valsts universitātes Ģeogrāfijas fakultāti. 1968. gadā viņš pabeidza Maskavas Valsts universitātes Fizikas fakultāti.",Miris 2014. gada 3. maijā.,1
Uz Aizkraules muižu ved vietējas nozīmes autoceļš V954.,"Muižu cēla pēc tās īpašnieka Karla Frīdriha Šulca fon Ašerādena projekta, pabeigta 1761. gadā.",1
"Tas nozīmē tādu reakciju apkārtējā vidē uz indivīda rīcību, kuras rezultātā indivīds iegūst sev vēlamu rezultātu.","Piemēram, indivīda rīcības rezultātā beidzas nepatīkams troksnis.",1
Kazirāgi savu karjeru sāka Itālijas komandā Monza.,Bijis arī vairāku klubu trenera asistents.,1
"Izšķirīgais pilsoņu kara posms bija no 1946. gada sākuma līdz 1949. gada beigām, kad komunisti sagrāba kontroli pār Ķīnas lielāko daļu, pasludināja Ķīnas Tautas Republikas izveidošanu, un piespieda Dzjanu Dzješi bēgt uz Taivānu.","ASV flotes iesaiste nacionālistu pozīciju apgādē noveda pie krīzes beigām novembrī, komunistiem neieņemot nevienu salu. 1984. gadā starp abām pusēm sākās sarunas, un 1991. gadā nacionālistu valdība oficiāli izbeidza karastāvokli, taču nekādas politiskās vienošanās starp abām pusēm joprojām nav parakstītas.",1
"Federācija organizē nacionālo futbola čempionātu, Portugāles Superlīgu, kā arī atbild par Portugāles futbola izlasi.","Kopš 1923. gada FPF ir FIFA locekle, bet 1954. gadā kļuva par vienu no UEFA dibinātājām.",1
"Štarkbaums pārstāvēja Austrijas hokeja līgas komandu Vīnes ""Capitals"".",Piedalījies arī 2014. gada ziemas olimpiskajās spēlēs.,1
Tā ir dibināta 1997. gadā.,"Infortar's recent owners also its largest shareholders after IPO ERR, 15.12.2023 Infortar acquired Fortum´s shareholding in AS Eesti Gaas Arhivēts 2016. gada 3. septembrī, Wayback Machine vietnē.",1
"Noziedznieka tēls atbilst vēsturiskajai Pētera Krāsotāja personai, kas 1911. gadā noslēpumaini pazuda Sidnejstrītas aplenkuma laikā Londonā.","Kad Ansis brāļa noziedzīgo dzīvi vairs nevarēja izturēt, viņš to nogalināja.",1
"Pirmajā gadījumā vilcienu kustību vada atsevišķā sadales punktā un tam tieši piekļaujošajos posmos, bet otrajā - veselā iecirknī vai pat vairākos iecirkņos vienlaicīgi, kur ietilpst vairāki sadales punkti un posmi.",Lielās stacijās un ārpusklases stacijās pēc darba apjoma piepūles stacijas dežuranta un vilcienu dispečera amats var būt vairāk vai mazāk līdzvērtīgs.,1
"Saeimā tika ievēlēti 100 deputāti, no kuriem 99 sāka savu darbību 2006. gada 7. novembrī. 16. novembrī darbu sāka arī 100. deputāts Juris Boldāns, kura mandātu sākotnēji neapstiprināja.",Saeima 9.,1
Dzimis 1732. gada 24. martā muižas īpašnieka ģimenē Vodkē (Woedtke) pie Treptovas (tagad Tšebjatovas) Pomerānijā.,Mitau: Johann Friedrich Steffenhagen 1778. 31 S.,1
Tas atdala Karaļa Kārļa Zemi dienvidos no Ziemeļaustrumu Zemes ziemeļos un savieno Olgas šaurumu ar Barenca jūru.,Šauruma abi krasti ietilpst Ziemeļaustrumu Svalbāras dabas rezervātā.,1
Konstantīns IV kļuva par jauno Bizantijas imperatoru.,Ķīnieši iekaroja Kogurjo valsti.,1
"Šī ir daļa no ""Mošķīšu"" filmu sērijas.",Seriāla otrajai sezonai paredzēts iznākt 2023. gadā.,1
Dirks Galuba uzauga Brēmenē un tur absolvēja vidusskolu.,"Kādu laiku ierunājis arī animācijas filmu varoņu Drederika Tatuma un Resnā Tonija balsi animācijas filmā ""Simpsoni"".",1
Tā ir daļa no Nacionālās aeronautikas un kosmosa administrācijas (NASA) komerciālo Mēness kravas pakalpojumu programmas Commercial Lunar Payload Services (CLPS).,Vēl nolaižamajā aparātā ir 13 laika kapsulas no 8 valstīm.,1
Izveidojās kā politiska partija 1905. gadā no Revolucionārās ukraiņu partijas (RUP) mazāk nacionālistiskajiem biedriem.,Valsts Domē.,1
"To veido viens vai vairāki vārdi, kam parasti seko uzvārds.",XVI. sējums.,1
Izvietojies pagasta vidusdaļā ap izstrādātajiem dolomīta karjeru dīķiem līdzās pagasta centram Kalnciemam 32 km no novada domes Jelgavā un 48 km no Rīgas.,"Veidojusies kā mazdārziņu un lapeņu kolonija, dažkārt dēvēta arī «1. masīvs».",1
Aleja sākas krustojumā ar Ojāra Vācieša ielu un beidzas krustojumā ar Saules aleju.,Māras aleja ir izveidota 1932. gadā ar šo pašu nosaukumu.,1
Gads sākas 14. aprīlī Bangladešā un 15. aprīlī Indijā.,Banglapedia: National Encyclopedia of Bangladesh (2nd izd.).,1
Elvi florbola līgas sezona.,Tajā piedalijās 11 komandas.,1
Gada septiņdesmit trešā diena ir 14. marts (garajā gadā 13. marts).,Septiņdesmit trīs ir nepāra skaitlis un arī pirmskaitlis.,1
To 2018. gada 10. augustā izlaida TenThousand Projects un Caroline Distribution.,"Producēšanu veica OZ, Murda Beatz, BeatPusher, Honorable C.N.O.T.E., Avedon, Diplo, Scott Storch, Wheezy, Boaz van de Beatz, WE ARE THE STARS un citi.",1
Klupanodonskābe ir iedzeltens eļļains šķidrums.,"Klupanodonskābe un tās oksidēšanās produkti dod jūras dzīvnieku taukiem raksturīgo ""zivju"" aromātu.",1
"Savu karjeru sācis Vitória komandā, vēlāk spēlējis arī Benfica. 2002. gadā pievienojies Vācijas Bundeslīgas komandai VfB Stuttgart, kur pavadījis septiņas sezonas. 2007. gadā kļuvis par Bundeslīgas čempionu.","Piedalījies 2004. gada vasaras olimpiskajās spēlēs, 2006. gada FIFA Pasaules kausā un 2008. gada Eiropas čempionātā.",1
"Tas šķērso Eiropas un Āzijas ziemeļu daļas, Kluso okeānu, Ziemeļameriku un Atlantijas okeānu.","No aprīļa līdz augustam ir gan rītausmas, gan saulrieta krēslas stundas, bet vasaras saulgriežu laikā krēsla novērojama visas nakts garumā.",1
Triloģijas galvenais varonis Mišels Pensons nomirst un nonāk pēcnāves valstībā.,"Pateicoties sava advokāta Emīla Zolā pārliecinošajai runai, Mišels Pensons tiek novērtēts ar eņģelim nepieciešamo punktu skaitu un var kļūt par trīs cilvēku sargeņģeli.",1
"Savas karjeras laikā spēlējis Brazīlijā, Portugālē, Francijā un Japānā.",Ar Brazīlijas futbola izlasi Mozers ir piedalījies 1990. gada FIFA Pasaules kausā.,1
"Ziemassvētku vecīša mazais palīgs ir greihaunda šķirnes suns, Simpsonu ģimenes mājdzīvnieks.",Tēlu ieskaņojuši Frenks Velkers un Dens Kastellaneta.,1
